duration,evidence,exit_code,timestamp,cpufreq_before,cpufreq_after,perf:cycles,perf:context-switches,perf:cpu-migrations,perf:page-faults,perf:cache-misses,perf:l2_rqsts.all_demand_miss,perf:L1-dcache-misses
314250759,49954166378,0,1783263811753480747,2500000,2500000,940385500.000000,0.000000,0.000000,3224.000000,1263714.000000,15441353.000000,28382810.000000
313323023,49954166378,0,1783263812568759326,2500000,2500000,937960760.000000,0.000000,0.000000,3224.000000,1302263.000000,15219600.000000,28377436.000000
312587219,49954166378,0,1783263813412107414,2500000,2500000,935984167.000000,0.000000,0.000000,3224.000000,1322966.000000,15064255.000000,28360134.000000
310983888,49954166378,0,1783263814228730792,2500000,2500000,929579611.000000,1.000000,0.000000,3225.000000,1316881.000000,14794036.000000,28467906.000000
311090275,49954166378,0,1783263815062269575,2500000,2500000,931727047.000000,0.000000,0.000000,3224.000000,1130026.000000,15124547.000000,28360901.000000
314444961,49954166378,0,1783263815866545151,2500000,2500000,941127380.000000,0.000000,0.000000,3224.000000,1164964.000000,15565496.000000,28347797.000000
314664427,49954166378,0,1783263816719299479,2500000,2500000,941493369.000000,0.000000,0.000000,3224.000000,1212430.000000,15576570.000000,28387745.000000
311273072,49954166378,0,1783263817532171968,2500000,2500000,932267725.000000,0.000000,0.000000,3224.000000,1231226.000000,15029455.000000,28365547.000000
310834617,49954166378,0,1783263818384181879,2500000,2500000,930979393.000000,0.000000,0.000000,3224.000000,1172076.000000,14973349.000000,28360204.000000
310596067,49954166378,0,1783263819197272159,2500000,2500000,930362775.000000,0.000000,0.000000,3224.000000,1207033.000000,14978859.000000,28372856.000000
309802908,49954166378,0,1783263820028799171,2500000,2500000,928235153.000000,0.000000,0.000000,3224.000000,1164271.000000,14862962.000000,28350924.000000
312536672,49954166378,0,1783263820859247059,2500000,2500000,935561609.000000,0.000000,0.000000,3224.000000,1231451.000000,15135397.000000,28338082.000000
313642263,49954166378,0,1783263821720111295,2500000,2500000,939083031.000000,0.000000,0.000000,3224.000000,1169688.000000,15504850.000000,28375949.000000
312034416,49954166378,0,1783263822546106474,2500000,2500000,934277891.000000,0.000000,0.000000,3224.000000,1219698.000000,15115707.000000,28355926.000000
309967508,49954166378,0,1783263823376439711,2500000,2500000,928703798.000000,0.000000,0.000000,3224.000000,1159005.000000,14864984.000000,28317170.000000
311289643,49954166378,0,1783263824196144761,2500000,2500000,932173522.000000,0.000000,0.000000,3224.000000,1185598.000000,15099743.000000,28363200.000000
311121382,49954166378,0,1783263825033741229,2500000,2500000,931901504.000000,0.000000,0.000000,3224.000000,1137858.000000,15062571.000000,28350164.000000
310704399,49954166378,0,1783263825869055964,2500000,2500000,930727786.000000,0.000000,0.000000,3224.000000,1210301.000000,14885257.000000,28352521.000000
310716576,49954166378,0,1783263826713803833,2500000,2500000,930850920.000000,0.000000,0.000000,3224.000000,1148911.000000,14980021.000000,28326898.000000
310509730,49954166378,0,1783263827530166279,2500000,2500000,930242259.000000,0.000000,0.000000,3224.000000,1189423.000000,14962365.000000,28346884.000000
313077077,49954166378,0,1783263828362253827,2500000,2500000,937286839.000000,0.000000,0.000000,3224.000000,1135755.000000,15379041.000000,28329087.000000
310885672,49954166378,0,1783263829185462531,2500000,2500000,930919082.000000,0.000000,0.000000,3224.000000,1246052.000000,14845808.000000,28324893.000000
310485806,49954166378,0,1783263830053095525,2500000,2500000,930342354.000000,0.000000,0.000000,3224.000000,1131644.000000,15053509.000000,28355436.000000
311996668,49954166378,0,1783263830799018185,2500000,2500000,934319813.000000,0.000000,0.000000,3224.000000,1215868.000000,15186126.000000,28369483.000000
311067523,49954166378,0,1783263831609340307,2500000,2500000,931443757.000000,0.000000,0.000000,3224.000000,1155306.000000,15054627.000000,28357028.000000
311728762,49954166378,0,1783263832437464211,2500000,2500000,933655368.000000,0.000000,0.000000,3224.000000,1204642.000000,15125043.000000,28372042.000000
309545856,49954166378,0,1783263833268373382,2500000,2500000,927381848.000000,0.000000,0.000000,3224.000000,1137287.000000,14818265.000000,28338785.000000
310229141,49954166378,0,1783263834076629633,2500000,2500000,929404327.000000,0.000000,0.000000,3224.000000,1211153.000000,14864663.000000,28348634.000000
305759305,49954166378,0,1783263834932465656,2500000,2500000,916637303.000000,1.000000,0.000000,3225.000000,1106900.000000,15126111.000000,29683550.000000
316913719,49954166378,0,1783263835748568128,2500000,2500000,947930564.000000,0.000000,0.000000,3224.000000,1475762.000000,15563708.000000,28409367.000000
317150690,49954166378,0,1783263836581529922,2500000,2500000,948456568.000000,0.000000,0.000000,3224.000000,1497987.000000,15600873.000000,28425617.000000
313407493,49954166378,0,1783263837418699829,2500000,2500000,937841550.000000,0.000000,0.000000,3224.000000,1458567.000000,14943053.000000,28296855.000000
313774797,49954166378,0,1783263838275525156,2500000,2500000,939222995.000000,0.000000,0.000000,3224.000000,1534033.000000,14979844.000000,28386873.000000
314092173,49954166378,0,1783263839062066611,2500000,2500000,940079469.000000,0.000000,0.000000,3224.000000,1491423.000000,15030217.000000,28399855.000000
315178785,49954166378,0,1783263839891795749,2500000,2500000,943143440.000000,0.000000,0.000000,3224.000000,1466824.000000,15311193.000000,28412420.000000
312804151,49954166378,0,1783263840702416736,2500000,2500000,936189187.000000,0.000000,0.000000,3224.000000,1433149.000000,14919582.000000,28371841.000000
313981925,49954166378,0,1783263841539719272,2500000,2500000,939676647.000000,0.000000,0.000000,3224.000000,1474872.000000,15045076.000000,28388077.000000
311905994,49954166378,0,1783263842358935392,2500000,2500000,933687654.000000,0.000000,0.000000,3224.000000,1424885.000000,14733058.000000,28350034.000000
316473286,49954166378,0,1783263843210473684,2500000,2500000,946208738.000000,0.000000,0.000000,3224.000000,1584245.000000,15291866.000000,28407358.000000
316128869,49954166378,0,1783263844028250037,2500000,2500000,945651314.000000,0.000000,0.000000,3224.000000,1488105.000000,15353485.000000,28385038.000000
314967265,49954166378,0,1783263844887527716,2500000,2500000,942431196.000000,0.000000,0.000000,3224.000000,1530094.000000,15117616.000000,28395279.000000
312208772,49954166378,0,1783263845713079344,2500000,2500000,934562638.000000,0.000000,0.000000,3224.000000,1454838.000000,14715716.000000,28354150.000000
318740532,49954166378,0,1783263846554975582,2500000,2500000,953236831.000000,0.000000,0.000000,3224.000000,2096551.000000,14953942.000000,28413664.000000
312447446,49954166378,0,1783263847388428037,2500000,2500000,935244719.000000,0.000000,0.000000,3224.000000,1452195.000000,14797151.000000,28371166.000000
315298664,49954166378,0,1783263848244537990,2500000,2500000,943191767.000000,0.000000,0.000000,3224.000000,1529696.000000,15142640.000000,28389222.000000
315325770,49954166378,0,1783263849066286114,2500000,2500000,943452238.000000,0.000000,0.000000,3224.000000,1422528.000000,15377657.000000,28402834.000000
316303466,49954166378,0,1783263849910742224,2500000,2500000,946048550.000000,0.000000,0.000000,3224.000000,1510738.000000,15373750.000000,28403347.000000
313785965,49954166378,0,1783263850730926181,2500000,2500000,938894175.000000,0.000000,0.000000,3224.000000,1445353.000000,15073980.000000,28380937.000000
316774858,49954166378,0,1783263851568065811,2500000,2500000,947340422.000000,0.000000,0.000000,3224.000000,1502941.000000,15463351.000000,28407893.000000
315274274,49954166378,0,1783263852369201065,2500000,2500000,943145112.000000,0.000000,0.000000,3224.000000,1476650.000000,15237988.000000,28347909.000000
315937176,49954166378,0,1783263853207265151,2500000,2500000,945042762.000000,0.000000,0.000000,3224.000000,1473017.000000,15364392.000000,28407070.000000
312781073,49954166378,0,1783263854022217033,2500000,2500000,936322980.000000,0.000000,0.000000,3224.000000,1487065.000000,14872119.000000,28385937.000000
313611016,49954166378,0,1783263854870307177,2500000,2500000,938586908.000000,0.000000,0.000000,3224.000000,1502812.000000,14951019.000000,28378879.000000
314300412,49954166378,0,1783263855698956370,2500000,2500000,940539112.000000,0.000000,0.000000,3224.000000,1442743.000000,15078409.000000,28320536.000000
316329461,49954166378,0,1783263856551783993,2500000,2500000,946039341.000000,0.000000,0.000000,3224.000000,1526033.000000,15420159.000000,28420957.000000
314136687,49954166378,0,1783263857368103767,2500000,2500000,939878290.000000,0.000000,0.000000,3224.000000,1469328.000000,15021481.000000,28363935.000000
313586594,49954166378,0,1783263858214586375,2500000,2500000,938603280.000000,0.000000,0.000000,3224.000000,1494362.000000,14925990.000000,28378504.000000
312927303,49954166378,0,1783263859029373947,2500000,2500000,936581325.000000,0.000000,0.000000,3224.000000,1478666.000000,14864712.000000,28369818.000000
313843555,49954166378,0,1783263859867032756,2500000,2500000,939198829.000000,0.000000,0.000000,3224.000000,1524589.000000,14920806.000000,28367961.000000
313550777,49954166378,0,1783263860682760932,2500000,2500000,938277901.000000,0.000000,0.000000,3224.000000,1426226.000000,14949029.000000,28345866.000000
314689918,49954166378,0,1783263861534480472,2500000,2500000,941432084.000000,0.000000,0.000000,3224.000000,1574486.000000,15009065.000000,28407363.000000
314392465,49954166378,0,1783263862362504132,2500000,2500000,940727221.000000,0.000000,0.000000,3224.000000,1455169.000000,15106409.000000,28370752.000000
314435151,49954166378,0,1783263863217892893,2500000,2500000,940929966.000000,0.000000,0.000000,3224.000000,1505610.000000,15115503.000000,28402921.000000
311890241,49954166378,0,1783263864031755917,2500000,2500000,933851813.000000,0.000000,0.000000,3224.000000,1444957.000000,14771547.000000,28352107.000000
315746208,49954166378,0,1783263864864423302,2500000,2500000,944715747.000000,0.000000,0.000000,3224.000000,1536340.000000,15312663.000000,28426548.000000
310020771,49954166378,0,1783263865668376524,2500000,2500000,928351019.000000,1.000000,0.000000,3225.000000,1360037.000000,15597308.000000,29882777.000000
314679905,49954166378,0,1783263866496232040,2500000,2500000,941423440.000000,0.000000,0.000000,3224.000000,1566058.000000,15014464.000000,28384619.000000
314882212,49954166378,0,1783263867313639101,2500000,2500000,941798755.000000,0.000000,0.000000,3224.000000,1624440.000000,14894365.000000,28393878.000000
314718423,49954166378,0,1783263868162314825,2500000,2500000,941525783.000000,0.000000,0.000000,3224.000000,1581365.000000,14967609.000000,28396713.000000
317410991,49954166378,0,1783263868972149989,2500000,2500000,948993626.000000,0.000000,0.000000,3224.000000,1571528.000000,15501198.000000,28427292.000000
315353896,49954166378,0,1783263869823117199,2500000,2500000,943306331.000000,0.000000,0.000000,3224.000000,1578075.000000,15126905.000000,28385302.000000
315524182,49954166378,0,1783263870649914005,2500000,2500000,943611908.000000,0.000000,0.000000,3224.000000,1628688.000000,15080562.000000,28359307.000000
316260782,49954166378,0,1783263871506289360,2500000,2500000,945768745.000000,0.000000,0.000000,3224.000000,1627569.000000,15230197.000000,28410066.000000
316214993,49954166378,0,1783263872339033970,2500000,2500000,945718020.000000,0.000000,0.000000,3224.000000,1585947.000000,15200965.000000,28406509.000000
314784309,49954166378,0,1783263873166027964,2500000,2500000,941561089.000000,0.000000,0.000000,3224.000000,1585587.000000,14953342.000000,28364341.000000
315219213,49954166378,0,1783263873978036450,2500000,2500000,942660904.000000,0.000000,0.000000,3224.000000,1566694.000000,15063865.000000,28379683.000000
315747211,49954166378,0,1783263874826040333,2500000,2500000,944636416.000000,0.000000,0.000000,3224.000000,1602946.000000,15165006.000000,28418604.000000
317351153,49954166378,0,1783263875655376912,2500000,2500000,947040178.000000,1.000000,0.000000,3225.000000,1632445.000000,15319848.000000,28488662.000000
314953759,49954166378,0,1783263876491747579,2500000,2500000,942243015.000000,0.000000,0.000000,3224.000000,1556480.000000,15094352.000000,28394820.000000
314666180,49954166378,0,1783263877313920768,2500000,2500000,941140093.000000,0.000000,0.000000,3224.000000,1595331.000000,14954777.000000,28396065.000000
