duration,evidence,exit_code,timestamp,cpufreq_before,cpufreq_after,perf:task-clock,perf:context-switches,perf:cpu-migrations,perf:page-faults,perf:cycles,perf:instructions,perf:branches,perf:branch-misses,perf:L1-dcache-loads,perf:L1-dcache-load-misses,perf:LLC-loads,perf:LLC-load-misses
312343782,49954166378,0,1783280432593155418,2500000,2500000,374.905110,0.000000,0.000000,3224.000000,935061357.000000,348668826.000000,87437422.000000,11766568.000000,107026616.000000,28354999.000000,14611203.000000,198734.000000
314048562,49954166378,0,1783280433328243894,2500000,2500000,376.869945,0.000000,0.000000,3224.000000,939964157.000000,348667991.000000,87437273.000000,11726562.000000,107026402.000000,28407526.000000,14897078.000000,198445.000000
308196105,49954166378,0,1783280434057048215,2500000,2500000,370.035110,1.000000,0.000000,3225.000000,922852365.000000,348679073.000000,87439628.000000,11737667.000000,107029455.000000,30102578.000000,14857794.000000,169405.000000
314157924,49954166378,0,1783280434791642654,2500000,2500000,377.010184,0.000000,0.000000,3224.000000,940313131.000000,348738866.000000,87452289.000000,11757343.000000,107042063.000000,28405989.000000,14657376.000000,224039.000000
312013789,49954166378,0,1783280435513008807,2500000,2500000,374.611769,0.000000,0.000000,3224.000000,934330376.000000,348836192.000000,87472951.000000,11719637.000000,107063360.000000,28362230.000000,14511784.000000,218448.000000
315118009,49954166378,0,1783280436271766733,2500000,2500000,378.034968,0.000000,0.000000,3224.000000,942866063.000000,348830054.000000,87471466.000000,11743803.000000,107061970.000000,28408833.000000,14824919.000000,229725.000000
315452863,49954166378,0,1783280436990896528,2500000,2500000,378.422160,0.000000,0.000000,3224.000000,943834029.000000,348855824.000000,87477084.000000,11777071.000000,107067675.000000,28392540.000000,15003701.000000,225763.000000
313564966,49954166378,0,1783280437749152434,2500000,2500000,376.319199,0.000000,0.000000,3224.000000,938589401.000000,348834520.000000,87472084.000000,11768711.000000,107062845.000000,28381673.000000,14483730.000000,233567.000000
321963797,49954166378,0,1783280438527177567,2500000,2500000,385.756024,0.000000,0.000000,3224.000000,962126142.000000,348844707.000000,87474834.000000,11757687.000000,107065205.000000,28480517.000000,16193173.000000,233792.000000
313346085,49954166378,0,1783280439378374399,2500000,2500000,376.104661,0.000000,0.000000,3224.000000,938053536.000000,348747418.000000,87454145.000000,11743416.000000,107043886.000000,28381018.000000,14569466.000000,237111.000000
313820054,49954166378,0,1783280440171497210,2500000,2500000,376.651383,0.000000,0.000000,3224.000000,939416545.000000,348846763.000000,87475158.000000,11746524.000000,107065663.000000,28390563.000000,14757905.000000,221267.000000
313842212,49954166378,0,1783280440970904905,2500000,2500000,376.616733,0.000000,0.000000,3224.000000,939331273.000000,348747949.000000,87454207.000000,11780595.000000,107043967.000000,28382294.000000,14699896.000000,224559.000000
